"recorte","agente","inicio_semana","ano_epi","semana_epi","casos"
"Norte","vsr",2024-09-01,2024,36,0
"Norte","vsr",2024-09-08,2024,37,0
"Norte","vsr",2024-09-15,2024,38,0
"Norte","vsr",2024-09-22,2024,39,0
"Norte","vsr",2024-09-29,2024,40,0
"Norte","vsr",2024-10-06,2024,41,0
"Norte","vsr",2024-10-13,2024,42,0
"Norte","vsr",2024-10-20,2024,43,0
"Norte","vsr",2024-10-27,2024,44,0
"Norte","vsr",2024-11-03,2024,45,1
"Norte","vsr",2024-11-10,2024,46,0
"Norte","vsr",2024-11-17,2024,47,0
"Norte","vsr",2024-11-24,2024,48,0
"Norte","vsr",2024-12-01,2024,49,0
"Norte","vsr",2024-12-08,2024,50,0
"Norte","vsr",2024-12-15,2024,51,0
"Norte","vsr",2024-12-22,2024,52,1
"Norte","vsr",2024-12-29,2025,1,0
"Norte","vsr",2025-01-05,2025,2,1
"Norte","vsr",2025-01-12,2025,3,0
"Norte","vsr",2025-01-19,2025,4,0
"Norte","vsr",2025-01-26,2025,5,1
"Norte","vsr",2025-02-02,2025,6,0
"Norte","vsr",2025-02-09,2025,7,0
"Norte","vsr",2025-02-16,2025,8,3
"Norte","vsr",2025-02-23,2025,9,0
"Norte","vsr",2025-03-02,2025,10,0
"Norte","vsr",2025-03-09,2025,11,2
"Norte","vsr",2025-03-16,2025,12,5
"Norte","vsr",2025-03-23,2025,13,7
"Norte","vsr",2025-03-30,2025,14,10
"Norte","vsr",2025-04-06,2025,15,9
"Norte","vsr",2025-04-13,2025,16,3
"Norte","vsr",2025-04-20,2025,17,16
"Norte","vsr",2025-04-27,2025,18,15
"Norte","vsr",2025-05-04,2025,19,19
"Norte","vsr",2025-05-11,2025,20,15
"Norte","vsr",2025-05-18,2025,21,12
"Norte","vsr",2025-05-25,2025,22,12
"Norte","vsr",2025-06-01,2025,23,15
"Norte","vsr",2025-06-08,2025,24,12
"Norte","vsr",2025-06-15,2025,25,10
"Norte","vsr",2025-06-22,2025,26,9
"Norte","vsr",2025-06-29,2025,27,4
"Norte","vsr",2025-07-06,2025,28,9
"Norte","vsr",2025-07-13,2025,29,7
"Norte","vsr",2025-07-20,2025,30,7
"Norte","vsr",2025-07-27,2025,31,3
"Norte","vsr",2025-08-03,2025,32,2
"Norte","vsr",2025-08-10,2025,33,2
"Norte","vsr",2025-08-17,2025,34,3
"Norte","vsr",2025-08-24,2025,35,1
"Norte","vsr",2025-08-31,2025,36,1
"Norte","vsr",2025-09-07,2025,37,0
"Norte","vsr",2025-09-14,2025,38,1
"Norte","vsr",2025-09-21,2025,39,1
"Norte","vsr",2025-09-28,2025,40,0
"Norte","vsr",2025-10-05,2025,41,0
"Norte","vsr",2025-10-12,2025,42,1
"Norte","vsr",2025-10-19,2025,43,0
"Norte","vsr",2025-10-26,2025,44,0
"Norte","vsr",2025-11-02,2025,45,0
